date_key,full_date,year,month,day_of_month,day_of_week,day_name,week_of_month,month_name,semester,trimester,is_weekend
1189,2029-08-15,2029,8,15,3,Wednesday,3,August,S2,T2,False
1190,2029-08-16,2029,8,16,4,Thursday,3,August,S2,T2,False
1191,2029-08-17,2029,8,17,5,Friday,3,August,S2,T2,False
1192,2029-08-18,2029,8,18,6,Saturday,3,August,S2,T2,True
1193,2029-08-19,2029,8,19,7,Sunday,3,August,S2,T2,True
1194,2029-08-20,2029,8,20,1,Monday,3,August,S2,T2,False
1195,2029-08-21,2029,8,21,2,Tuesday,3,August,S2,T2,False
1196,2029-08-22,2029,8,22,3,Wednesday,4,August,S2,T2,False
1197,2029-08-23,2029,8,23,4,Thursday,4,August,S2,T2,False
1198,2029-08-24,2029,8,24,5,Friday,4,August,S2,T2,False
1199,2029-08-25,2029,8,25,6,Saturday,4,August,S2,T2,True
1200,2029-08-26,2029,8,26,7,Sunday,4,August,S2,T2,True
1201,2029-08-27,2029,8,27,1,Monday,4,August,S2,T2,False
1202,2029-08-28,2029,8,28,2,Tuesday,4,August,S2,T2,False
1203,2029-08-29,2029,8,29,3,Wednesday,5,August,S2,T2,False
1204,2029-08-30,2029,8,30,4,Thursday,5,August,S2,T2,False
1205,2029-08-31,2029,8,31,5,Friday,5,August,S2,T2,False
1206,2029-09-01,2029,9,1,6,Saturday,1,September,S2,T3,True
1207,2029-09-02,2029,9,2,7,Sunday,1,September,S2,T3,True
1208,2029-09-03,2029,9,3,1,Monday,1,September,S2,T3,False
1209,2029-09-04,2029,9,4,2,Tuesday,1,September,S2,T3,False
1210,2029-09-05,2029,9,5,3,Wednesday,1,September,S2,T3,False
1211,2029-09-06,2029,9,6,4,Thursday,1,September,S2,T3,False
1212,2029-09-07,2029,9,7,5,Friday,1,September,S2,T3,False
1213,2029-09-08,2029,9,8,6,Saturday,2,September,S2,T3,True
1214,2029-09-09,2029,9,9,7,Sunday,2,September,S2,T3,True
1215,2029-09-10,2029,9,10,1,Monday,2,September,S2,T3,False
1216,2029-09-11,2029,9,11,2,Tuesday,2,September,S2,T3,False
1217,2029-09-12,2029,9,12,3,Wednesday,2,September,S2,T3,False
1218,2029-09-13,2029,9,13,4,Thursday,2,September,S2,T3,False
1219,2029-09-14,2029,9,14,5,Friday,2,September,S2,T3,False
1220,2029-09-15,2029,9,15,6,Saturday,3,September,S2,T3,True
1221,2029-09-16,2029,9,16,7,Sunday,3,September,S2,T3,True
1222,2029-09-17,2029,9,17,1,Monday,3,September,S2,T3,False
1223,2029-09-18,2029,9,18,2,Tuesday,3,September,S2,T3,False
1224,2029-09-19,2029,9,19,3,Wednesday,3,September,S2,T3,False
1225,2029-09-20,2029,9,20,4,Thursday,3,September,S2,T3,False
1226,2029-09-21,2029,9,21,5,Friday,3,September,S2,T3,False
1227,2029-09-22,2029,9,22,6,Saturday,4,September,S2,T3,True
1228,2029-09-23,2029,9,23,7,Sunday,4,September,S2,T3,True
1229,2029-09-24,2029,9,24,1,Monday,4,September,S2,T3,False
1230,2029-09-25,2029,9,25,2,Tuesday,4,September,S2,T3,False
1231,2029-09-26,2029,9,26,3,Wednesday,4,September,S2,T3,False
1232,2029-09-27,2029,9,27,4,Thursday,4,September,S2,T3,False
1233,2029-09-28,2029,9,28,5,Friday,4,September,S2,T3,False
1234,2029-09-29,2029,9,29,6,Saturday,5,September,S2,T3,True
1235,2029-09-30,2029,9,30,7,Sunday,5,September,S2,T3,True
1236,2029-10-01,2029,10,1,1,Monday,1,October,S2,T3,False
1237,2029-10-02,2029,10,2,2,Tuesday,1,October,S2,T3,False
1238,2029-10-03,2029,10,3,3,Wednesday,1,October,S2,T3,False
1239,2029-10-04,2029,10,4,4,Thursday,1,October,S2,T3,False
1240,2029-10-05,2029,10,5,5,Friday,1,October,S2,T3,False
1241,2029-10-06,2029,10,6,6,Saturday,1,October,S2,T3,True
1242,2029-10-07,2029,10,7,7,Sunday,1,October,S2,T3,True
1243,2029-10-08,2029,10,8,1,Monday,2,October,S2,T3,False
1244,2029-10-09,2029,10,9,2,Tuesday,2,October,S2,T3,False
1245,2029-10-10,2029,10,10,3,Wednesday,2,October,S2,T3,False
1246,2029-10-11,2029,10,11,4,Thursday,2,October,S2,T3,False
1247,2029-10-12,2029,10,12,5,Friday,2,October,S2,T3,False
1248,2029-10-13,2029,10,13,6,Saturday,2,October,S2,T3,True
1249,2029-10-14,2029,10,14,7,Sunday,2,October,S2,T3,True
1250,2029-10-15,2029,10,15,1,Monday,3,October,S2,T3,False
1251,2029-10-16,2029,10,16,2,Tuesday,3,October,S2,T3,False
1252,2029-10-17,2029,10,17,3,Wednesday,3,October,S2,T3,False
1253,2029-10-18,2029,10,18,4,Thursday,3,October,S2,T3,False
1254,2029-10-19,2029,10,19,5,Friday,3,October,S2,T3,False
1255,2029-10-20,2029,10,20,6,Saturday,3,October,S2,T3,True
1256,2029-10-21,2029,10,21,7,Sunday,3,October,S2,T3,True
1257,2029-10-22,2029,10,22,1,Monday,4,October,S2,T3,False
1258,2029-10-23,2029,10,23,2,Tuesday,4,October,S2,T3,False
1259,2029-10-24,2029,10,24,3,Wednesday,4,October,S2,T3,False
1260,2029-10-25,2029,10,25,4,Thursday,4,October,S2,T3,False
1261,2029-10-26,2029,10,26,5,Friday,4,October,S2,T3,False
1262,2029-10-27,2029,10,27,6,Saturday,4,October,S2,T3,True
1263,2029-10-28,2029,10,28,7,Sunday,4,October,S2,T3,True
1264,2029-10-29,2029,10,29,1,Monday,5,October,S2,T3,False
1265,2029-10-30,2029,10,30,2,Tuesday,5,October,S2,T3,False
1266,2029-10-31,2029,10,31,3,Wednesday,5,October,S2,T3,False
1267,2029-11-01,2029,11,1,4,Thursday,1,November,S2,T3,False
1268,2029-11-02,2029,11,2,5,Friday,1,November,S2,T3,False
1269,2029-11-03,2029,11,3,6,Saturday,1,November,S2,T3,True
1270,2029-11-04,2029,11,4,7,Sunday,1,November,S2,T3,True
1271,2029-11-05,2029,11,5,1,Monday,1,November,S2,T3,False
1272,2029-11-06,2029,11,6,2,Tuesday,1,November,S2,T3,False
1273,2029-11-07,2029,11,7,3,Wednesday,1,November,S2,T3,False
1274,2029-11-08,2029,11,8,4,Thursday,2,November,S2,T3,False
1275,2029-11-09,2029,11,9,5,Friday,2,November,S2,T3,False
1276,2029-11-10,2029,11,10,6,Saturday,2,November,S2,T3,True
1277,2029-11-11,2029,11,11,7,Sunday,2,November,S2,T3,True
1278,2029-11-12,2029,11,12,1,Monday,2,November,S2,T3,False
1279,2029-11-13,2029,11,13,2,Tuesday,2,November,S2,T3,False
1280,2029-11-14,2029,11,14,3,Wednesday,2,November,S2,T3,False
1281,2029-11-15,2029,11,15,4,Thursday,3,November,S2,T3,False
1282,2029-11-16,2029,11,16,5,Friday,3,November,S2,T3,False
1283,2029-11-17,2029,11,17,6,Saturday,3,November,S2,T3,True
1284,2029-11-18,2029,11,18,7,Sunday,3,November,S2,T3,True
1285,2029-11-19,2029,11,19,1,Monday,3,November,S2,T3,False
1286,2029-11-20,2029,11,20,2,Tuesday,3,November,S2,T3,False
1287,2029-11-21,2029,11,21,3,Wednesday,3,November,S2,T3,False
1288,2029-11-22,2029,11,22,4,Thursday,4,November,S2,T3,False
1289,2029-11-23,2029,11,23,5,Friday,4,November,S2,T3,False
1290,2029-11-24,2029,11,24,6,Saturday,4,November,S2,T3,True
1291,2029-11-25,2029,11,25,7,Sunday,4,November,S2,T3,True
1292,2029-11-26,2029,11,26,1,Monday,4,November,S2,T3,False
1293,2029-11-27,2029,11,27,2,Tuesday,4,November,S2,T3,False
1294,2029-11-28,2029,11,28,3,Wednesday,4,November,S2,T3,False
1295,2029-11-29,2029,11,29,4,Thursday,5,November,S2,T3,False
1296,2029-11-30,2029,11,30,5,Friday,5,November,S2,T3,False
1297,2029-12-01,2029,12,1,6,Saturday,1,December,S2,T3,True
1298,2029-12-02,2029,12,2,7,Sunday,1,December,S2,T3,True
1299,2029-12-03,2029,12,3,1,Monday,1,December,S2,T3,False
1300,2029-12-04,2029,12,4,2,Tuesday,1,December,S2,T3,False
1301,2029-12-05,2029,12,5,3,Wednesday,1,December,S2,T3,False
1302,2029-12-06,2029,12,6,4,Thursday,1,December,S2,T3,False
1303,2029-12-07,2029,12,7,5,Friday,1,December,S2,T3,False
1304,2029-12-08,2029,12,8,6,Saturday,2,December,S2,T3,True
1305,2029-12-09,2029,12,9,7,Sunday,2,December,S2,T3,True
1306,2029-12-10,2029,12,10,1,Monday,2,December,S2,T3,False
1307,2029-12-11,2029,12,11,2,Tuesday,2,December,S2,T3,False
1308,2029-12-12,2029,12,12,3,Wednesday,2,December,S2,T3,False
1309,2029-12-13,2029,12,13,4,Thursday,2,December,S2,T3,False
1310,2029-12-14,2029,12,14,5,Friday,2,December,S2,T3,False
1311,2029-12-15,2029,12,15,6,Saturday,3,December,S2,T3,True
1312,2029-12-16,2029,12,16,7,Sunday,3,December,S2,T3,True
1313,2029-12-17,2029,12,17,1,Monday,3,December,S2,T3,False
1314,2029-12-18,2029,12,18,2,Tuesday,3,December,S2,T3,False
1315,2029-12-19,2029,12,19,3,Wednesday,3,December,S2,T3,False
1316,2029-12-20,2029,12,20,4,Thursday,3,December,S2,T3,False
1317,2029-12-21,2029,12,21,5,Friday,3,December,S2,T3,False
1318,2029-12-22,2029,12,22,6,Saturday,4,December,S2,T3,True
1319,2029-12-23,2029,12,23,7,Sunday,4,December,S2,T3,True
1320,2029-12-24,2029,12,24,1,Monday,4,December,S2,T3,False
1321,2029-12-25,2029,12,25,2,Tuesday,4,December,S2,T3,False
1322,2029-12-26,2029,12,26,3,Wednesday,4,December,S2,T3,False
1323,2029-12-27,2029,12,27,4,Thursday,4,December,S2,T3,False
1324,2029-12-28,2029,12,28,5,Friday,4,December,S2,T3,False
1325,2029-12-29,2029,12,29,6,Saturday,5,December,S2,T3,True
1326,2029-12-30,2029,12,30,7,Sunday,5,December,S2,T3,True
1327,2029-12-31,2029,12,31,1,Monday,5,December,S2,T3,False
1328,2030-01-01,2030,1,1,2,Tuesday,1,January,S1,T1,False
1329,2030-01-02,2030,1,2,3,Wednesday,1,January,S1,T1,False
1330,2030-01-03,2030,1,3,4,Thursday,1,January,S1,T1,False
1331,2030-01-04,2030,1,4,5,Friday,1,January,S1,T1,False
1332,2030-01-05,2030,1,5,6,Saturday,1,January,S1,T1,True
1333,2030-01-06,2030,1,6,7,Sunday,1,January,S1,T1,True
1334,2030-01-07,2030,1,7,1,Monday,1,January,S1,T1,False
1335,2030-01-08,2030,1,8,2,Tuesday,2,January,S1,T1,False
1336,2030-01-09,2030,1,9,3,Wednesday,2,January,S1,T1,False
1337,2030-01-10,2030,1,10,4,Thursday,2,January,S1,T1,False
1338,2030-01-11,2030,1,11,5,Friday,2,January,S1,T1,False
1339,2030-01-12,2030,1,12,6,Saturday,2,January,S1,T1,True
1340,2030-01-13,2030,1,13,7,Sunday,2,January,S1,T1,True
1341,2030-01-14,2030,1,14,1,Monday,2,January,S1,T1,False
1342,2030-01-15,2030,1,15,2,Tuesday,3,January,S1,T1,False
1343,2030-01-16,2030,1,16,3,Wednesday,3,January,S1,T1,False
1344,2030-01-17,2030,1,17,4,Thursday,3,January,S1,T1,False
1345,2030-01-18,2030,1,18,5,Friday,3,January,S1,T1,False
1346,2030-01-19,2030,1,19,6,Saturday,3,January,S1,T1,True
1347,2030-01-20,2030,1,20,7,Sunday,3,January,S1,T1,True
1348,2030-01-21,2030,1,21,1,Monday,3,January,S1,T1,False
1349,2030-01-22,2030,1,22,2,Tuesday,4,January,S1,T1,False
1350,2030-01-23,2030,1,23,3,Wednesday,4,January,S1,T1,False
1351,2030-01-24,2030,1,24,4,Thursday,4,January,S1,T1,False
1352,2030-01-25,2030,1,25,5,Friday,4,January,S1,T1,False
1353,2030-01-26,2030,1,26,6,Saturday,4,January,S1,T1,True
1354,2030-01-27,2030,1,27,7,Sunday,4,January,S1,T1,True
1355,2030-01-28,2030,1,28,1,Monday,4,January,S1,T1,False
1356,2030-01-29,2030,1,29,2,Tuesday,5,January,S1,T1,False
1357,2030-01-30,2030,1,30,3,Wednesday,5,January,S1,T1,False
1358,2030-01-31,2030,1,31,4,Thursday,5,January,S1,T1,False
1359,2030-02-01,2030,2,1,5,Friday,1,February,S1,T1,False
1360,2030-02-02,2030,2,2,6,Saturday,1,February,S1,T1,True
1361,2030-02-03,2030,2,3,7,Sunday,1,February,S1,T1,True
1362,2030-02-04,2030,2,4,1,Monday,1,February,S1,T1,False
1363,2030-02-05,2030,2,5,2,Tuesday,1,February,S1,T1,False
1364,2030-02-06,2030,2,6,3,Wednesday,1,February,S1,T1,False
1365,2030-02-07,2030,2,7,4,Thursday,1,February,S1,T1,False
1366,2030-02-08,2030,2,8,5,Friday,2,February,S1,T1,False
1367,2030-02-09,2030,2,9,6,Saturday,2,February,S1,T1,True
1368,2030-02-10,2030,2,10,7,Sunday,2,February,S1,T1,True
1369,2030-02-11,2030,2,11,1,Monday,2,February,S1,T1,False
1370,2030-02-12,2030,2,12,2,Tuesday,2,February,S1,T1,False
1371,2030-02-13,2030,2,13,3,Wednesday,2,February,S1,T1,False
1372,2030-02-14,2030,2,14,4,Thursday,2,February,S1,T1,False
1373,2030-02-15,2030,2,15,5,Friday,3,February,S1,T1,False
1374,2030-02-16,2030,2,16,6,Saturday,3,February,S1,T1,True
1375,2030-02-17,2030,2,17,7,Sunday,3,February,S1,T1,True
1376,2030-02-18,2030,2,18,1,Monday,3,February,S1,T1,False
1377,2030-02-19,2030,2,19,2,Tuesday,3,February,S1,T1,False
1378,2030-02-20,2030,2,20,3,Wednesday,3,February,S1,T1,False
1379,2030-02-21,2030,2,21,4,Thursday,3,February,S1,T1,False
1380,2030-02-22,2030,2,22,5,Friday,4,February,S1,T1,False
1381,2030-02-23,2030,2,23,6,Saturday,4,February,S1,T1,True
1382,2030-02-24,2030,2,24,7,Sunday,4,February,S1,T1,True
1383,2030-02-25,2030,2,25,1,Monday,4,February,S1,T1,False
1384,2030-02-26,2030,2,26,2,Tuesday,4,February,S1,T1,False
1385,2030-02-27,2030,2,27,3,Wednesday,4,February,S1,T1,False
1386,2030-02-28,2030,2,28,4,Thursday,4,February,S1,T1,False
1387,2030-03-01,2030,3,1,5,Friday,1,March,S1,T1,False
1388,2030-03-02,2030,3,2,6,Saturday,1,March,S1,T1,True
1389,2030-03-03,2030,3,3,7,Sunday,1,March,S1,T1,True
1390,2030-03-04,2030,3,4,1,Monday,1,March,S1,T1,False
1391,2030-03-05,2030,3,5,2,Tuesday,1,March,S1,T1,False
1392,2030-03-06,2030,3,6,3,Wednesday,1,March,S1,T1,False
1393,2030-03-07,2030,3,7,4,Thursday,1,March,S1,T1,False
1394,2030-03-08,2030,3,8,5,Friday,2,March,S1,T1,False
1395,2030-03-09,2030,3,9,6,Saturday,2,March,S1,T1,True
1396,2030-03-10,2030,3,10,7,Sunday,2,March,S1,T1,True
1397,2030-03-11,2030,3,11,1,Monday,2,March,S1,T1,False
1398,2030-03-12,2030,3,12,2,Tuesday,2,March,S1,T1,False
1399,2030-03-13,2030,3,13,3,Wednesday,2,March,S1,T1,False
1400,2030-03-14,2030,3,14,4,Thursday,2,March,S1,T1,False
1401,2030-03-15,2030,3,15,5,Friday,3,March,S1,T1,False
1402,2030-03-16,2030,3,16,6,Saturday,3,March,S1,T1,True
1403,2030-03-17,2030,3,17,7,Sunday,3,March,S1,T1,True
1404,2030-03-18,2030,3,18,1,Monday,3,March,S1,T1,False
1405,2030-03-19,2030,3,19,2,Tuesday,3,March,S1,T1,False
1406,2030-03-20,2030,3,20,3,Wednesday,3,March,S1,T1,False
1407,2030-03-21,2030,3,21,4,Thursday,3,March,S1,T1,False
1408,2030-03-22,2030,3,22,5,Friday,4,March,S1,T1,False
1409,2030-03-23,2030,3,23,6,Saturday,4,March,S1,T1,True
1410,2030-03-24,2030,3,24,7,Sunday,4,March,S1,T1,True
1411,2030-03-25,2030,3,25,1,Monday,4,March,S1,T1,False
1412,2030-03-26,2030,3,26,2,Tuesday,4,March,S1,T1,False
1413,2030-03-27,2030,3,27,3,Wednesday,4,March,S1,T1,False
1414,2030-03-28,2030,3,28,4,Thursday,4,March,S1,T1,False
1415,2030-03-29,2030,3,29,5,Friday,5,March,S1,T1,False
1416,2030-03-30,2030,3,30,6,Saturday,5,March,S1,T1,True
1417,2030-03-31,2030,3,31,7,Sunday,5,March,S1,T1,True
1418,2030-04-01,2030,4,1,1,Monday,1,April,S1,T1,False
1419,2030-04-02,2030,4,2,2,Tuesday,1,April,S1,T1,False
1420,2030-04-03,2030,4,3,3,Wednesday,1,April,S1,T1,False
1421,2030-04-04,2030,4,4,4,Thursday,1,April,S1,T1,False
1422,2030-04-05,2030,4,5,5,Friday,1,April,S1,T1,False
1423,2030-04-06,2030,4,6,6,Saturday,1,April,S1,T1,True
1424,2030-04-07,2030,4,7,7,Sunday,1,April,S1,T1,True
1425,2030-04-08,2030,4,8,1,Monday,2,April,S1,T1,False
1426,2030-04-09,2030,4,9,2,Tuesday,2,April,S1,T1,False
1427,2030-04-10,2030,4,10,3,Wednesday,2,April,S1,T1,False
1428,2030-04-11,2030,4,11,4,Thursday,2,April,S1,T1,False
1429,2030-04-12,2030,4,12,5,Friday,2,April,S1,T1,False
1430,2030-04-13,2030,4,13,6,Saturday,2,April,S1,T1,True
1431,2030-04-14,2030,4,14,7,Sunday,2,April,S1,T1,True
1432,2030-04-15,2030,4,15,1,Monday,3,April,S1,T1,False
1433,2030-04-16,2030,4,16,2,Tuesday,3,April,S1,T1,False
1434,2030-04-17,2030,4,17,3,Wednesday,3,April,S1,T1,False
1435,2030-04-18,2030,4,18,4,Thursday,3,April,S1,T1,False
1436,2030-04-19,2030,4,19,5,Friday,3,April,S1,T1,False
1437,2030-04-20,2030,4,20,6,Saturday,3,April,S1,T1,True
1438,2030-04-21,2030,4,21,7,Sunday,3,April,S1,T1,True
1439,2030-04-22,2030,4,22,1,Monday,4,April,S1,T1,False
1440,2030-04-23,2030,4,23,2,Tuesday,4,April,S1,T1,False
1441,2030-04-24,2030,4,24,3,Wednesday,4,April,S1,T1,False
1442,2030-04-25,2030,4,25,4,Thursday,4,April,S1,T1,False
1443,2030-04-26,2030,4,26,5,Friday,4,April,S1,T1,False
1444,2030-04-27,2030,4,27,6,Saturday,4,April,S1,T1,True
1445,2030-04-28,2030,4,28,7,Sunday,4,April,S1,T1,True
1446,2030-04-29,2030,4,29,1,Monday,5,April,S1,T1,False
1447,2030-04-30,2030,4,30,2,Tuesday,5,April,S1,T1,False
1448,2030-05-01,2030,5,1,3,Wednesday,1,May,S1,T2,False
1449,2030-05-02,2030,5,2,4,Thursday,1,May,S1,T2,False
1450,2030-05-03,2030,5,3,5,Friday,1,May,S1,T2,False
1451,2030-05-04,2030,5,4,6,Saturday,1,May,S1,T2,True
1452,2030-05-05,2030,5,5,7,Sunday,1,May,S1,T2,True
1453,2030-05-06,2030,5,6,1,Monday,1,May,S1,T2,False
1454,2030-05-07,2030,5,7,2,Tuesday,1,May,S1,T2,False
1455,2030-05-08,2030,5,8,3,Wednesday,2,May,S1,T2,False
1456,2030-05-09,2030,5,9,4,Thursday,2,May,S1,T2,False
1457,2030-05-10,2030,5,10,5,Friday,2,May,S1,T2,False
1458,2030-05-11,2030,5,11,6,Saturday,2,May,S1,T2,True
1459,2030-05-12,2030,5,12,7,Sunday,2,May,S1,T2,True
1460,2030-05-13,2030,5,13,1,Monday,2,May,S1,T2,False
1461,2030-05-14,2030,5,14,2,Tuesday,2,May,S1,T2,False
1462,2030-05-15,2030,5,15,3,Wednesday,3,May,S1,T2,False
1463,2030-05-16,2030,5,16,4,Thursday,3,May,S1,T2,False
1464,2030-05-17,2030,5,17,5,Friday,3,May,S1,T2,False
1465,2030-05-18,2030,5,18,6,Saturday,3,May,S1,T2,True
1466,2030-05-19,2030,5,19,7,Sunday,3,May,S1,T2,True
1467,2030-05-20,2030,5,20,1,Monday,3,May,S1,T2,False
1468,2030-05-21,2030,5,21,2,Tuesday,3,May,S1,T2,False
1469,2030-05-22,2030,5,22,3,Wednesday,4,May,S1,T2,False
1470,2030-05-23,2030,5,23,4,Thursday,4,May,S1,T2,False
1471,2030-05-24,2030,5,24,5,Friday,4,May,S1,T2,False
1472,2030-05-25,2030,5,25,6,Saturday,4,May,S1,T2,True
1473,2030-05-26,2030,5,26,7,Sunday,4,May,S1,T2,True
1474,2030-05-27,2030,5,27,1,Monday,4,May,S1,T2,False
1475,2030-05-28,2030,5,28,2,Tuesday,4,May,S1,T2,False
1476,2030-05-29,2030,5,29,3,Wednesday,5,May,S1,T2,False
1477,2030-05-30,2030,5,30,4,Thursday,5,May,S1,T2,False
1478,2030-05-31,2030,5,31,5,Friday,5,May,S1,T2,False
1479,2030-06-01,2030,6,1,6,Saturday,1,June,S1,T2,True
1480,2030-06-02,2030,6,2,7,Sunday,1,June,S1,T2,True
1481,2030-06-03,2030,6,3,1,Monday,1,June,S1,T2,False
1482,2030-06-04,2030,6,4,2,Tuesday,1,June,S1,T2,False
1483,2030-06-05,2030,6,5,3,Wednesday,1,June,S1,T2,False
1484,2030-06-06,2030,6,6,4,Thursday,1,June,S1,T2,False
1485,2030-06-07,2030,6,7,5,Friday,1,June,S1,T2,False
1486,2030-06-08,2030,6,8,6,Saturday,2,June,S1,T2,True
1487,2030-06-09,2030,6,9,7,Sunday,2,June,S1,T2,True
1488,2030-06-10,2030,6,10,1,Monday,2,June,S1,T2,False
1489,2030-06-11,2030,6,11,2,Tuesday,2,June,S1,T2,False
1490,2030-06-12,2030,6,12,3,Wednesday,2,June,S1,T2,False
1491,2030-06-13,2030,6,13,4,Thursday,2,June,S1,T2,False
1492,2030-06-14,2030,6,14,5,Friday,2,June,S1,T2,False
1493,2030-06-15,2030,6,15,6,Saturday,3,June,S1,T2,True
1494,2030-06-16,2030,6,16,7,Sunday,3,June,S1,T2,True
1495,2030-06-17,2030,6,17,1,Monday,3,June,S1,T2,False
1496,2030-06-18,2030,6,18,2,Tuesday,3,June,S1,T2,False
1497,2030-06-19,2030,6,19,3,Wednesday,3,June,S1,T2,False
1498,2030-06-20,2030,6,20,4,Thursday,3,June,S1,T2,False
1499,2030-06-21,2030,6,21,5,Friday,3,June,S1,T2,False
1500,2030-06-22,2030,6,22,6,Saturday,4,June,S1,T2,True
1501,2030-06-23,2030,6,23,7,Sunday,4,June,S1,T2,True
1502,2030-06-24,2030,6,24,1,Monday,4,June,S1,T2,False
1503,2030-06-25,2030,6,25,2,Tuesday,4,June,S1,T2,False
1504,2030-06-26,2030,6,26,3,Wednesday,4,June,S1,T2,False
1505,2030-06-27,2030,6,27,4,Thursday,4,June,S1,T2,False
1506,2030-06-28,2030,6,28,5,Friday,4,June,S1,T2,False
1507,2030-06-29,2030,6,29,6,Saturday,5,June,S1,T2,True
1508,2030-06-30,2030,6,30,7,Sunday,5,June,S1,T2,True
1509,2030-07-01,2030,7,1,1,Monday,1,July,S2,T2,False
1510,2030-07-02,2030,7,2,2,Tuesday,1,July,S2,T2,False
1511,2030-07-03,2030,7,3,3,Wednesday,1,July,S2,T2,False
1512,2030-07-04,2030,7,4,4,Thursday,1,July,S2,T2,False
1513,2030-07-05,2030,7,5,5,Friday,1,July,S2,T2,False
1514,2030-07-06,2030,7,6,6,Saturday,1,July,S2,T2,True
1515,2030-07-07,2030,7,7,7,Sunday,1,July,S2,T2,True
1516,2030-07-08,2030,7,8,1,Monday,2,July,S2,T2,False
1517,2030-07-09,2030,7,9,2,Tuesday,2,July,S2,T2,False
1518,2030-07-10,2030,7,10,3,Wednesday,2,July,S2,T2,False
1519,2030-07-11,2030,7,11,4,Thursday,2,July,S2,T2,False
1520,2030-07-12,2030,7,12,5,Friday,2,July,S2,T2,False
1521,2030-07-13,2030,7,13,6,Saturday,2,July,S2,T2,True
1522,2030-07-14,2030,7,14,7,Sunday,2,July,S2,T2,True
1523,2030-07-15,2030,7,15,1,Monday,3,July,S2,T2,False
1524,2030-07-16,2030,7,16,2,Tuesday,3,July,S2,T2,False
1525,2030-07-17,2030,7,17,3,Wednesday,3,July,S2,T2,False
1526,2030-07-18,2030,7,18,4,Thursday,3,July,S2,T2,False
1527,2030-07-19,2030,7,19,5,Friday,3,July,S2,T2,False
1528,2030-07-20,2030,7,20,6,Saturday,3,July,S2,T2,True
1529,2030-07-21,2030,7,21,7,Sunday,3,July,S2,T2,True
1530,2030-07-22,2030,7,22,1,Monday,4,July,S2,T2,False
1531,2030-07-23,2030,7,23,2,Tuesday,4,July,S2,T2,False
1532,2030-07-24,2030,7,24,3,Wednesday,4,July,S2,T2,False
1533,2030-07-25,2030,7,25,4,Thursday,4,July,S2,T2,False
1534,2030-07-26,2030,7,26,5,Friday,4,July,S2,T2,False
1535,2030-07-27,2030,7,27,6,Saturday,4,July,S2,T2,True
1536,2030-07-28,2030,7,28,7,Sunday,4,July,S2,T2,True
1537,2030-07-29,2030,7,29,1,Monday,5,July,S2,T2,False
1538,2030-07-30,2030,7,30,2,Tuesday,5,July,S2,T2,False
1539,2030-07-31,2030,7,31,3,Wednesday,5,July,S2,T2,False
1540,2030-08-01,2030,8,1,4,Thursday,1,August,S2,T2,False
1541,2030-08-02,2030,8,2,5,Friday,1,August,S2,T2,False
1542,2030-08-03,2030,8,3,6,Saturday,1,August,S2,T2,True
1543,2030-08-04,2030,8,4,7,Sunday,1,August,S2,T2,True
1544,2030-08-05,2030,8,5,1,Monday,1,August,S2,T2,False
1545,2030-08-06,2030,8,6,2,Tuesday,1,August,S2,T2,False
1546,2030-08-07,2030,8,7,3,Wednesday,1,August,S2,T2,False
1547,2030-08-08,2030,8,8,4,Thursday,2,August,S2,T2,False
1548,2030-08-09,2030,8,9,5,Friday,2,August,S2,T2,False
1549,2030-08-10,2030,8,10,6,Saturday,2,August,S2,T2,True
1550,2030-08-11,2030,8,11,7,Sunday,2,August,S2,T2,True
1551,2030-08-12,2030,8,12,1,Monday,2,August,S2,T2,False
1552,2030-08-13,2030,8,13,2,Tuesday,2,August,S2,T2,False
1553,2030-08-14,2030,8,14,3,Wednesday,2,August,S2,T2,False
1554,2030-08-15,2030,8,15,4,Thursday,3,August,S2,T2,False
1555,2030-08-16,2030,8,16,5,Friday,3,August,S2,T2,False
1556,2030-08-17,2030,8,17,6,Saturday,3,August,S2,T2,True
1557,2030-08-18,2030,8,18,7,Sunday,3,August,S2,T2,True
1558,2030-08-19,2030,8,19,1,Monday,3,August,S2,T2,False
1559,2030-08-20,2030,8,20,2,Tuesday,3,August,S2,T2,False
1560,2030-08-21,2030,8,21,3,Wednesday,3,August,S2,T2,False
1561,2030-08-22,2030,8,22,4,Thursday,4,August,S2,T2,False
1562,2030-08-23,2030,8,23,5,Friday,4,August,S2,T2,False
1563,2030-08-24,2030,8,24,6,Saturday,4,August,S2,T2,True
1564,2030-08-25,2030,8,25,7,Sunday,4,August,S2,T2,True
1565,2030-08-26,2030,8,26,1,Monday,4,August,S2,T2,False
1566,2030-08-27,2030,8,27,2,Tuesday,4,August,S2,T2,False
1567,2030-08-28,2030,8,28,3,Wednesday,4,August,S2,T2,False
1568,2030-08-29,2030,8,29,4,Thursday,5,August,S2,T2,False
1569,2030-08-30,2030,8,30,5,Friday,5,August,S2,T2,False
1570,2030-08-31,2030,8,31,6,Saturday,5,August,S2,T2,True
1571,2030-09-01,2030,9,1,7,Sunday,1,September,S2,T3,True
1572,2030-09-02,2030,9,2,1,Monday,1,September,S2,T3,False
1573,2030-09-03,2030,9,3,2,Tuesday,1,September,S2,T3,False
1574,2030-09-04,2030,9,4,3,Wednesday,1,September,S2,T3,False
1575,2030-09-05,2030,9,5,4,Thursday,1,September,S2,T3,False
